request_id,is_unsafe,lang_match,payload_length,num_special_chars,url_depth,final_score,classification
10617,1.0,1.0,67.0,0.0,5.0,1.69,Bypassable ✅
704,0.0,1.0,266.0,0.0,5.0,0.9,Bypassable ✅
3869,0.0,1.0,241.0,0.0,5.0,0.9,Bypassable ✅
245,0.0,1.0,237.0,0.0,5.0,0.9,Bypassable ✅
5400,1.0,1.0,106.0,0.0,5.0,1.69,Bypassable ✅
8447,1.0,1.0,297.0,0.0,5.0,1.69,Bypassable ✅
1078,0.0,1.0,252.0,0.0,5.0,0.9,Bypassable ✅
2127,0.0,1.0,71.0,0.0,5.0,0.9,Bypassable ✅
4537,1.0,1.0,76.0,0.0,5.0,1.69,Bypassable ✅
2167,0.0,1.0,75.0,0.0,5.0,0.9,Bypassable ✅
7200,1.0,0.0,70.0,0.0,5.0,0.79,Further Inspection ⚠️
7583,1.0,1.0,60.0,0.0,5.0,1.69,Bypassable ✅
2954,0.0,1.0,67.0,0.0,5.0,0.9,Bypassable ✅
6502,1.0,1.0,135.0,0.0,5.0,1.69,Bypassable ✅
1111,0.0,1.0,74.0,0.0,5.0,0.9,Bypassable ✅
9129,1.0,0.0,78.0,0.0,5.0,0.79,Further Inspection ⚠️
9870,1.0,1.0,74.0,0.0,5.0,1.69,Bypassable ✅
6277,1.0,1.0,141.0,0.0,5.0,1.69,Bypassable ✅
8403,1.0,1.0,44.0,0.0,5.0,1.69,Bypassable ✅
1671,0.0,1.0,64.0,0.0,5.0,0.9,Bypassable ✅
5419,1.0,0.0,283.0,0.0,5.0,0.79,Further Inspection ⚠️
63,0.0,1.0,245.0,0.0,5.0,0.9,Bypassable ✅
8303,1.0,1.0,43.0,0.0,5.0,1.69,Bypassable ✅
7105,1.0,0.0,79.0,0.0,5.0,0.79,Further Inspection ⚠️
6773,1.0,0.0,46.0,0.0,5.0,0.79,Further Inspection ⚠️
1597,0.0,1.0,57.0,0.0,5.0,0.9,Bypassable ✅
2960,0.0,1.0,74.0,0.0,5.0,0.9,Bypassable ✅
1330,0.0,1.0,74.0,0.0,5.0,0.9,Bypassable ✅
4813,1.0,1.0,98.0,0.0,5.0,1.69,Bypassable ✅
6067,0.0,1.0,60.0,0.0,5.0,0.9,Bypassable ✅
1002,0.0,1.0,75.0,0.0,5.0,0.9,Bypassable ✅
1195,0.0,1.0,57.0,0.0,5.0,0.9,Bypassable ✅
9459,1.0,1.0,68.0,0.0,5.0,1.69,Bypassable ✅
7475,1.0,0.0,116.0,0.0,5.0,0.79,Further Inspection ⚠️
5274,1.0,1.0,331.0,0.0,5.0,1.69,Bypassable ✅
1082,0.0,1.0,67.0,0.0,5.0,0.9,Bypassable ✅
1039,0.0,1.0,258.0,0.0,5.0,0.9,Bypassable ✅
8039,1.0,1.0,240.0,0.0,5.0,1.69,Bypassable ✅
1026,0.0,1.0,73.0,0.0,5.0,0.9,Bypassable ✅
263,0.0,1.0,242.0,0.0,5.0,0.9,Bypassable ✅
7223,1.0,0.0,46.0,0.0,5.0,0.79,Further Inspection ⚠️
10571,1.0,1.0,41.0,0.0,5.0,1.69,Bypassable ✅
10621,1.0,1.0,61.0,0.0,5.0,1.69,Bypassable ✅
655,0.0,1.0,260.0,0.0,5.0,0.9,Bypassable ✅
623,0.0,0.0,265.0,0.0,5.0,0.0,Blocked ❌
10554,1.0,1.0,71.0,0.0,5.0,1.69,Bypassable ✅
6717,1.0,1.0,112.0,0.0,5.0,1.69,Bypassable ✅
10214,1.0,1.0,62.0,0.0,5.0,1.69,Bypassable ✅
6221,1.0,0.0,50.0,0.0,5.0,0.79,Further Inspection ⚠️
4272,0.0,1.0,58.0,0.0,5.0,0.9,Bypassable ✅
1250,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
7578,1.0,1.0,62.0,0.0,5.0,1.69,Bypassable ✅
4420,1.0,0.0,108.0,0.0,5.0,0.79,Further Inspection ⚠️
3782,0.0,1.0,68.0,0.0,5.0,0.9,Bypassable ✅
1107,0.0,1.0,243.0,0.0,5.0,0.9,Bypassable ✅
1432,0.0,1.0,59.0,0.0,5.0,0.9,Bypassable ✅
9604,1.0,1.0,61.0,0.0,5.0,1.69,Bypassable ✅
2522,0.0,1.0,37.0,0.0,5.0,0.9,Bypassable ✅
2009,0.0,1.0,72.0,0.0,5.0,0.9,Bypassable ✅
577,0.0,1.0,256.0,0.0,5.0,0.9,Bypassable ✅
7252,1.0,0.0,46.0,0.0,5.0,0.79,Further Inspection ⚠️
10481,1.0,1.0,40.0,0.0,5.0,1.69,Bypassable ✅
7822,1.0,0.0,43.0,0.0,5.0,0.79,Further Inspection ⚠️
1795,0.0,1.0,68.0,0.0,5.0,0.9,Bypassable ✅
6239,1.0,1.0,122.0,0.0,5.0,1.69,Bypassable ✅
9300,1.0,1.0,70.0,0.0,5.0,1.69,Bypassable ✅
10159,1.0,1.0,56.0,0.0,5.0,1.69,Bypassable ✅
1626,0.0,1.0,62.0,0.0,5.0,0.9,Bypassable ✅
6811,1.0,1.0,151.0,0.0,5.0,1.69,Bypassable ✅
9344,1.0,0.0,9.0,0.0,5.0,0.79,Further Inspection ⚠️
3069,0.0,1.0,75.0,0.0,5.0,0.9,Bypassable ✅
3349,0.0,1.0,247.0,0.0,5.0,0.9,Bypassable ✅
76,0.0,1.0,256.0,0.0,5.0,0.9,Bypassable ✅
3397,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
4969,1.0,1.0,82.0,0.0,5.0,1.69,Bypassable ✅
4812,1.0,1.0,146.0,0.0,5.0,1.69,Bypassable ✅
9815,1.0,1.0,41.0,0.0,5.0,1.69,Bypassable ✅
8606,1.0,1.0,63.0,0.0,5.0,1.69,Bypassable ✅
3643,0.0,1.0,252.0,0.0,5.0,0.9,Bypassable ✅
6249,1.0,0.0,148.0,0.0,5.0,0.79,Further Inspection ⚠️
7724,1.0,1.0,66.0,0.0,5.0,1.69,Bypassable ✅
3889,0.0,1.0,67.0,0.0,5.0,0.9,Bypassable ✅
10385,1.0,0.0,66.0,0.0,5.0,0.79,Further Inspection ⚠️
7048,1.0,0.0,46.0,0.0,5.0,0.79,Further Inspection ⚠️
2221,0.0,1.0,74.0,0.0,5.0,0.9,Bypassable ✅
8014,1.0,1.0,286.0,0.0,5.0,1.69,Bypassable ✅
9022,1.0,0.0,75.0,0.0,5.0,0.79,Further Inspection ⚠️
4048,0.0,1.0,58.0,0.0,5.0,0.9,Bypassable ✅
683,0.0,0.0,265.0,0.0,5.0,0.0,Blocked ❌
3350,0.0,1.0,58.0,0.0,5.0,0.9,Bypassable ✅
647,0.0,1.0,260.0,0.0,5.0,0.9,Bypassable ✅
2698,0.0,1.0,261.0,0.0,5.0,0.9,Bypassable ✅
5186,1.0,1.0,239.0,0.0,5.0,1.69,Bypassable ✅
5516,1.0,1.0,261.0,0.0,5.0,1.69,Bypassable ✅
1076,0.0,1.0,63.0,0.0,5.0,0.9,Bypassable ✅
290,0.0,1.0,240.0,0.0,5.0,0.9,Bypassable ✅
7981,1.0,1.0,257.0,0.0,6.0,1.69,Bypassable ✅
4385,1.0,0.0,141.0,0.0,5.0,0.79,Further Inspection ⚠️
5412,1.0,1.0,85.0,0.0,5.0,1.69,Bypassable ✅
10315,1.0,1.0,41.0,0.0,5.0,1.69,Bypassable ✅
9140,1.0,0.0,20.0,0.0,5.0,0.79,Further Inspection ⚠️
8784,1.0,1.0,299.0,0.0,5.0,1.69,Bypassable ✅
9862,1.0,1.0,62.0,0.0,5.0,1.69,Bypassable ✅
9247,1.0,1.0,41.0,0.0,5.0,1.69,Bypassable ✅
6201,1.0,1.0,314.0,0.0,5.0,1.69,Bypassable ✅
2585,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
4698,1.0,1.0,299.0,0.0,5.0,1.69,Bypassable ✅
3133,0.0,1.0,244.0,0.0,5.0,0.9,Bypassable ✅
8585,1.0,1.0,247.0,0.0,5.0,1.69,Bypassable ✅
9259,1.0,1.0,40.0,0.0,5.0,1.69,Bypassable ✅
3418,0.0,1.0,62.0,0.0,5.0,0.9,Bypassable ✅
10322,1.0,0.0,280.0,0.0,5.0,0.79,Further Inspection ⚠️
185,0.0,1.0,235.0,0.0,5.0,0.9,Bypassable ✅
7760,1.0,1.0,148.0,0.0,5.0,1.69,Bypassable ✅
9562,1.0,1.0,270.0,0.0,5.0,1.69,Bypassable ✅
3487,0.0,1.0,253.0,0.0,5.0,0.9,Bypassable ✅
1470,0.0,1.0,237.0,0.0,5.0,0.9,Bypassable ✅
2184,0.0,1.0,230.0,0.0,5.0,0.9,Bypassable ✅
3320,0.0,1.0,265.0,0.0,5.0,0.9,Bypassable ✅
2189,0.0,1.0,71.0,0.0,5.0,0.9,Bypassable ✅
5506,1.0,1.0,265.0,0.0,5.0,1.69,Bypassable ✅
3279,0.0,1.0,251.0,0.0,5.0,0.9,Bypassable ✅
9090,1.0,1.0,74.0,0.0,5.0,1.69,Bypassable ✅
5963,0.0,1.0,72.0,0.0,5.0,0.9,Bypassable ✅
5049,1.0,1.0,820.0,0.0,5.0,1.69,Bypassable ✅
9902,1.0,1.0,41.0,0.0,5.0,1.69,Bypassable ✅
381,0.0,1.0,246.0,0.0,5.0,0.9,Bypassable ✅
6476,1.0,0.0,291.0,0.0,5.0,0.79,Further Inspection ⚠️
2085,0.0,1.0,60.0,0.0,5.0,0.9,Bypassable ✅
10028,1.0,1.0,75.0,0.0,5.0,1.69,Bypassable ✅
3281,0.0,1.0,75.0,0.0,5.0,0.9,Bypassable ✅
3105,0.0,1.0,74.0,0.0,5.0,0.9,Bypassable ✅
2753,0.0,1.0,244.0,0.0,5.0,0.9,Bypassable ✅
3949,0.0,1.0,62.0,0.0,5.0,0.9,Bypassable ✅
5137,1.0,1.0,173.0,0.0,5.0,1.69,Bypassable ✅
7954,1.0,0.0,47.0,0.0,5.0,0.79,Further Inspection ⚠️
3387,0.0,1.0,67.0,0.0,5.0,0.9,Bypassable ✅
5483,1.0,0.0,55.0,0.0,5.0,0.79,Further Inspection ⚠️
2882,0.0,1.0,247.0,0.0,5.0,0.9,Bypassable ✅
10056,1.0,1.0,65.0,0.0,5.0,1.69,Bypassable ✅
1915,0.0,1.0,71.0,0.0,5.0,0.9,Bypassable ✅
3031,0.0,1.0,62.0,0.0,5.0,0.9,Bypassable ✅
9424,1.0,0.0,43.0,0.0,5.0,0.79,Further Inspection ⚠️
4439,1.0,0.0,323.0,0.0,5.0,0.79,Further Inspection ⚠️
3785,0.0,1.0,262.0,0.0,5.0,0.9,Bypassable ✅
3542,0.0,1.0,74.0,0.0,5.0,0.9,Bypassable ✅
4643,1.0,1.0,271.0,0.0,5.0,1.69,Bypassable ✅
4480,1.0,0.0,323.0,0.0,5.0,0.79,Further Inspection ⚠️
2108,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
10501,1.0,1.0,268.0,0.0,5.0,1.69,Bypassable ✅
6730,1.0,0.0,158.0,0.0,5.0,0.79,Further Inspection ⚠️
10131,1.0,1.0,75.0,0.0,5.0,1.69,Bypassable ✅
9357,1.0,1.0,41.0,0.0,5.0,1.69,Bypassable ✅
6625,1.0,0.0,71.0,0.0,5.0,0.79,Further Inspection ⚠️
2375,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
5053,1.0,1.0,602.0,0.0,5.0,1.69,Bypassable ✅
2996,0.0,1.0,263.0,0.0,5.0,0.9,Bypassable ✅
530,0.0,1.0,251.0,0.0,5.0,0.9,Bypassable ✅
6639,1.0,1.0,316.0,0.0,5.0,1.69,Bypassable ✅
5225,1.0,0.0,133.0,0.0,5.0,0.79,Further Inspection ⚠️
7095,1.0,0.0,45.0,0.0,5.0,0.79,Further Inspection ⚠️
2908,0.0,1.0,64.0,0.0,5.0,0.9,Bypassable ✅
5843,0.0,1.0,67.0,0.0,5.0,0.9,Bypassable ✅
6463,1.0,1.0,318.0,0.0,5.0,1.69,Bypassable ✅
2407,0.0,1.0,59.0,0.0,5.0,0.9,Bypassable ✅
6326,1.0,0.0,99.0,0.0,5.0,0.79,Further Inspection ⚠️
9165,1.0,1.0,77.0,0.0,5.0,1.69,Bypassable ✅
3288,0.0,1.0,247.0,0.0,5.0,0.9,Bypassable ✅
1710,0.0,1.0,255.0,0.0,5.0,0.9,Bypassable ✅
144,0.0,0.0,285.0,0.0,5.0,0.0,Blocked ❌
2847,0.0,1.0,256.0,0.0,5.0,0.9,Bypassable ✅
7510,1.0,1.0,239.0,0.0,5.0,1.69,Bypassable ✅
6586,1.0,1.0,113.0,0.0,5.0,1.69,Bypassable ✅
8613,1.0,1.0,144.0,0.0,5.0,1.69,Bypassable ✅
758,0.0,1.0,269.0,0.0,5.0,0.9,Bypassable ✅
5994,0.0,1.0,72.0,0.0,5.0,0.9,Bypassable ✅
5858,0.0,1.0,268.0,0.0,5.0,0.9,Bypassable ✅
2947,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
8165,1.0,1.0,277.0,0.0,5.0,1.69,Bypassable ✅
8773,1.0,1.0,44.0,0.0,5.0,1.69,Bypassable ✅
3325,0.0,1.0,67.0,0.0,5.0,0.9,Bypassable ✅
5098,1.0,0.0,69.0,0.0,5.0,0.79,Further Inspection ⚠️
7829,1.0,0.0,120.0,0.0,5.0,0.79,Further Inspection ⚠️
2128,0.0,1.0,60.0,0.0,5.0,0.9,Bypassable ✅
9362,1.0,0.0,38.0,0.0,5.0,0.79,Further Inspection ⚠️
3973,0.0,1.0,74.0,0.0,5.0,0.9,Bypassable ✅
5749,1.0,1.0,285.0,0.0,5.0,1.69,Bypassable ✅
7030,1.0,1.0,44.0,0.0,5.0,1.69,Bypassable ✅
6315,1.0,1.0,302.0,0.0,5.0,1.69,Bypassable ✅
5466,1.0,1.0,60.0,0.0,5.0,1.69,Bypassable ✅
6669,1.0,1.0,303.0,0.0,5.0,1.69,Bypassable ✅
9804,1.0,1.0,77.0,0.0,5.0,1.69,Bypassable ✅
8299,1.0,0.0,44.0,0.0,5.0,0.79,Further Inspection ⚠️
5218,1.0,1.0,222.0,0.0,5.0,1.69,Bypassable ✅
431,0.0,1.0,244.0,0.0,5.0,0.9,Bypassable ✅
5882,0.0,1.0,67.0,0.0,5.0,0.9,Bypassable ✅
0,0.0,1.0,59.0,0.0,5.0,0.9,Bypassable ✅
8380,1.0,0.0,14.0,0.0,5.0,0.79,Further Inspection ⚠️
1408,0.0,1.0,239.0,0.0,5.0,0.9,Bypassable ✅
349,0.0,1.0,245.0,0.0,5.0,0.9,Bypassable ✅
10339,1.0,1.0,41.0,0.0,5.0,1.69,Bypassable ✅
3088,0.0,1.0,75.0,0.0,5.0,0.9,Bypassable ✅
3859,0.0,1.0,63.0,0.0,5.0,0.9,Bypassable ✅
6729,1.0,0.0,40.0,0.0,5.0,0.79,Further Inspection ⚠️
1512,0.0,1.0,61.0,0.0,5.0,0.9,Bypassable ✅
8772,1.0,1.0,325.0,0.0,5.0,1.69,Bypassable ✅
6330,1.0,0.0,124.0,0.0,5.0,0.79,Further Inspection ⚠️
4382,1.0,0.0,108.0,0.0,5.0,0.79,Further Inspection ⚠️
4918,1.0,1.0,78.0,0.0,5.0,1.69,Bypassable ✅
10104,1.0,1.0,233.0,0.0,5.0,1.69,Bypassable ✅
3497,0.0,1.0,240.0,0.0,5.0,0.9,Bypassable ✅
8600,1.0,1.0,126.0,0.0,5.0,1.69,Bypassable ✅
1155,0.0,1.0,67.0,0.0,5.0,0.9,Bypassable ✅
9303,1.0,1.0,245.0,0.0,5.0,1.69,Bypassable ✅
7297,1.0,1.0,327.0,0.0,5.0,1.69,Bypassable ✅
8404,1.0,0.0,86.0,0.0,5.0,0.79,Further Inspection ⚠️
7401,1.0,1.0,69.0,0.0,5.0,1.69,Bypassable ✅
6992,1.0,0.0,46.0,0.0,5.0,0.79,Further Inspection ⚠️
8624,1.0,0.0,62.0,0.0,5.0,0.79,Further Inspection ⚠️
708,0.0,1.0,267.0,0.0,5.0,0.9,Bypassable ✅
1905,0.0,1.0,68.0,0.0,5.0,0.9,Bypassable ✅
1732,0.0,1.0,239.0,0.0,5.0,0.9,Bypassable ✅
916,0.0,1.0,68.0,0.0,5.0,0.9,Bypassable ✅
5802,1.0,1.0,103.0,0.0,5.0,1.69,Bypassable ✅
8240,1.0,1.0,340.0,0.0,5.0,1.69,Bypassable ✅
3457,0.0,1.0,236.0,0.0,5.0,0.9,Bypassable ✅
10345,1.0,1.0,267.0,0.0,5.0,1.69,Bypassable ✅
5856,0.0,1.0,37.0,0.0,5.0,0.9,Bypassable ✅
8324,1.0,1.0,44.0,0.0,5.0,1.69,Bypassable ✅
1688,0.0,1.0,245.0,0.0,5.0,0.9,Bypassable ✅
3070,0.0,1.0,64.0,0.0,5.0,0.9,Bypassable ✅
3274,0.0,1.0,297.0,0.0,5.0,0.9,Bypassable ✅
7769,1.0,1.0,148.0,0.0,5.0,1.69,Bypassable ✅
6927,1.0,0.0,56.0,0.0,5.0,0.79,Further Inspection ⚠️
620,0.0,1.0,259.0,0.0,5.0,0.9,Bypassable ✅
4165,0.0,1.0,73.0,0.0,5.0,0.9,Bypassable ✅
3329,0.0,1.0,74.0,0.0,5.0,0.9,Bypassable ✅
782,0.0,1.0,274.0,0.0,5.0,0.9,Bypassable ✅
5894,0.0,1.0,270.0,0.0,5.0,0.9,Bypassable ✅
1156,0.0,1.0,66.0,0.0,5.0,0.9,Bypassable ✅
2930,0.0,1.0,57.0,0.0,5.0,0.9,Bypassable ✅
5852,0.0,1.0,71.0,0.0,5.0,0.9,Bypassable ✅
5846,0.0,1.0,246.0,0.0,5.0,0.9,Bypassable ✅
316,0.0,1.0,241.0,0.0,5.0,0.9,Bypassable ✅
10419,1.0,1.0,40.0,0.0,5.0,1.69,Bypassable ✅
2088,0.0,0.0,62.0,0.0,5.0,0.0,Blocked ❌
7737,1.0,1.0,325.0,0.0,5.0,1.69,Bypassable ✅
1511,0.0,1.0,66.0,0.0,5.0,0.9,Bypassable ✅
379,0.0,0.0,244.0,0.0,5.0,0.0,Blocked ❌
9286,1.0,1.0,89.0,0.0,5.0,1.69,Bypassable ✅
3870,0.0,1.0,253.0,0.0,5.0,0.9,Bypassable ✅
2513,0.0,1.0,58.0,0.0,5.0,0.9,Bypassable ✅
4902,1.0,0.0,30.0,0.0,5.0,0.79,Further Inspection ⚠️
9370,1.0,1.0,38.0,0.0,5.0,1.69,Bypassable ✅
7482,1.0,1.0,327.0,0.0,5.0,1.69,Bypassable ✅
4511,1.0,0.0,67.0,0.0,5.0,0.79,Further Inspection ⚠️
4792,1.0,0.0,105.0,0.0,5.0,0.79,Further Inspection ⚠️
7139,1.0,0.0,46.0,0.0,5.0,0.79,Further Inspection ⚠️
1578,0.0,1.0,64.0,0.0,5.0,0.9,Bypassable ✅
5121,1.0,1.0,238.0,0.0,5.0,1.69,Bypassable ✅
5022,1.0,0.0,70.0,0.0,5.0,0.79,Further Inspection ⚠️
4137,0.0,1.0,63.0,0.0,5.0,0.9,Bypassable ✅
2388,0.0,1.0,74.0,0.0,5.0,0.9,Bypassable ✅
1530,0.0,1.0,71.0,0.0,5.0,0.9,Bypassable ✅
2602,0.0,1.0,71.0,0.0,5.0,0.9,Bypassable ✅
103,0.0,0.0,263.0,0.0,5.0,0.0,Blocked ❌
7055,1.0,1.0,257.0,0.0,5.0,1.69,Bypassable ✅
6343,1.0,1.0,304.0,0.0,5.0,1.69,Bypassable ✅
4993,1.0,0.0,54.0,0.0,5.0,0.79,Further Inspection ⚠️
6157,0.0,1.0,272.0,0.0,5.0,0.9,Bypassable ✅
6603,1.0,0.0,115.0,0.0,5.0,0.79,Further Inspection ⚠️
3647,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
756,0.0,1.0,269.0,0.0,5.0,0.9,Bypassable ✅
3602,0.0,1.0,67.0,0.0,5.0,0.9,Bypassable ✅
7036,1.0,1.0,46.0,0.0,5.0,1.69,Bypassable ✅
4475,1.0,0.0,332.0,0.0,5.0,0.79,Further Inspection ⚠️
6187,1.0,1.0,96.0,0.0,5.0,1.69,Bypassable ✅
7589,1.0,1.0,48.0,0.0,5.0,1.69,Bypassable ✅
8552,1.0,1.0,63.0,0.0,5.0,1.69,Bypassable ✅
5798,1.0,1.0,87.0,0.0,5.0,1.69,Bypassable ✅
8134,1.0,1.0,156.0,0.0,5.0,1.69,Bypassable ✅
2846,0.0,1.0,258.0,0.0,5.0,0.9,Bypassable ✅
3848,0.0,1.0,59.0,0.0,5.0,0.9,Bypassable ✅
5958,0.0,1.0,249.0,0.0,5.0,0.9,Bypassable ✅
2447,0.0,1.0,74.0,0.0,5.0,0.9,Bypassable ✅
4974,1.0,1.0,568.0,0.0,5.0,1.69,Bypassable ✅
6220,1.0,0.0,78.0,0.0,5.0,0.79,Further Inspection ⚠️
9631,1.0,1.0,41.0,0.0,5.0,1.69,Bypassable ✅
8902,1.0,1.0,70.0,0.0,5.0,1.69,Bypassable ✅
4991,1.0,1.0,257.0,0.0,5.0,1.69,Bypassable ✅
3429,0.0,1.0,225.0,0.0,5.0,0.9,Bypassable ✅
10139,1.0,1.0,62.0,0.0,5.0,1.69,Bypassable ✅
567,0.0,1.0,259.0,0.0,5.0,0.9,Bypassable ✅
7033,1.0,0.0,46.0,0.0,5.0,0.79,Further Inspection ⚠️
6429,1.0,1.0,109.0,0.0,5.0,1.69,Bypassable ✅
9055,1.0,0.0,9.0,0.0,5.0,0.79,Further Inspection ⚠️
7443,1.0,0.0,47.0,0.0,5.0,0.79,Further Inspection ⚠️
7787,1.0,1.0,47.0,0.0,5.0,1.69,Bypassable ✅
5936,0.0,1.0,72.0,0.0,5.0,0.9,Bypassable ✅
3880,0.0,1.0,70.0,0.0,5.0,0.9,Bypassable ✅
7545,1.0,1.0,44.0,0.0,5.0,1.69,Bypassable ✅
2701,0.0,1.0,63.0,0.0,5.0,0.9,Bypassable ✅
2680,0.0,1.0,63.0,0.0,5.0,0.9,Bypassable ✅
4913,1.0,0.0,24.0,0.0,5.0,0.79,Further Inspection ⚠️
2691,0.0,1.0,63.0,0.0,5.0,0.9,Bypassable ✅
5380,1.0,1.0,226.0,0.0,5.0,1.69,Bypassable ✅
7268,1.0,1.0,102.0,0.0,5.0,1.69,Bypassable ✅
1224,0.0,1.0,60.0,0.0,5.0,0.9,Bypassable ✅
9563,1.0,1.0,76.0,0.0,5.0,1.69,Bypassable ✅
1199,0.0,1.0,75.0,0.0,5.0,0.9,Bypassable ✅
5477,1.0,1.0,270.0,0.0,5.0,1.69,Bypassable ✅
764,0.0,1.0,268.0,0.0,5.0,0.9,Bypassable ✅
6598,1.0,1.0,141.0,0.0,5.0,1.69,Bypassable ✅
4885,1.0,1.0,309.0,0.0,5.0,1.69,Bypassable ✅
36,0.0,1.0,266.0,0.0,5.0,0.9,Bypassable ✅
3405,0.0,1.0,247.0,0.0,5.0,0.9,Bypassable ✅
1669,0.0,1.0,267.0,0.0,5.0,0.9,Bypassable ✅
8485,1.0,0.0,99.0,0.0,5.0,0.79,Further Inspection ⚠️
1783,0.0,1.0,67.0,0.0,5.0,0.9,Bypassable ✅
8139,1.0,1.0,315.0,0.0,5.0,1.69,Bypassable ✅
2210,0.0,1.0,60.0,0.0,5.0,0.9,Bypassable ✅
3573,0.0,1.0,60.0,0.0,5.0,0.9,Bypassable ✅
4818,1.0,0.0,97.0,0.0,5.0,0.79,Further Inspection ⚠️
2519,0.0,1.0,252.0,0.0,5.0,0.9,Bypassable ✅
6259,1.0,1.0,79.0,0.0,5.0,1.69,Bypassable ✅
6301,1.0,0.0,56.0,0.0,5.0,0.79,Further Inspection ⚠️
1351,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
3448,0.0,1.0,65.0,0.0,5.0,0.9,Bypassable ✅
7456,1.0,1.0,44.0,0.0,5.0,1.69,Bypassable ✅
7207,1.0,0.0,46.0,0.0,5.0,0.79,Further Inspection ⚠️
5605,1.0,0.0,48.0,0.0,5.0,0.79,Further Inspection ⚠️
1360,0.0,1.0,61.0,0.0,5.0,0.9,Bypassable ✅
9242,1.0,1.0,77.0,0.0,5.0,1.69,Bypassable ✅
7877,1.0,1.0,318.0,0.0,5.0,1.69,Bypassable ✅
2319,0.0,1.0,240.0,0.0,5.0,0.9,Bypassable ✅
486,0.0,1.0,251.0,0.0,5.0,0.9,Bypassable ✅
2304,0.0,1.0,67.0,0.0,5.0,0.9,Bypassable ✅
3533,0.0,1.0,71.0,0.0,5.0,0.9,Bypassable ✅
10375,1.0,1.0,67.0,0.0,5.0,1.69,Bypassable ✅
6156,0.0,1.0,263.0,0.0,5.0,0.9,Bypassable ✅
4450,1.0,0.0,148.0,0.0,5.0,0.79,Further Inspection ⚠️
5038,1.0,1.0,573.0,0.0,5.0,1.69,Bypassable ✅
5268,1.0,1.0,78.0,0.0,5.0,1.69,Bypassable ✅
637,0.0,1.0,255.0,0.0,5.0,0.9,Bypassable ✅
1071,0.0,1.0,56.0,0.0,5.0,0.9,Bypassable ✅
10156,1.0,1.0,247.0,0.0,5.0,1.69,Bypassable ✅
8376,1.0,1.0,241.0,0.0,5.0,1.69,Bypassable ✅
1190,0.0,1.0,59.0,0.0,5.0,0.9,Bypassable ✅
5853,0.0,1.0,259.0,0.0,5.0,0.9,Bypassable ✅
7477,1.0,1.0,44.0,0.0,5.0,1.69,Bypassable ✅
10531,1.0,1.0,78.0,0.0,5.0,1.69,Bypassable ✅
9744,1.0,1.0,61.0,0.0,5.0,1.69,Bypassable ✅
149,0.0,1.0,284.0,0.0,5.0,0.9,Bypassable ✅
8866,1.0,0.0,75.0,0.0,5.0,0.79,Further Inspection ⚠️
3921,0.0,1.0,75.0,0.0,5.0,0.9,Bypassable ✅
2485,0.0,1.0,238.0,0.0,5.0,0.9,Bypassable ✅
9988,1.0,1.0,70.0,0.0,5.0,1.69,Bypassable ✅
167,0.0,1.0,231.0,0.0,5.0,0.9,Bypassable ✅
8521,1.0,1.0,262.0,0.0,5.0,1.69,Bypassable ✅
5331,1.0,1.0,217.0,0.0,5.0,1.69,Bypassable ✅
5703,1.0,1.0,115.0,0.0,5.0,1.69,Bypassable ✅
7243,1.0,1.0,114.0,0.0,5.0,1.69,Bypassable ✅
3919,0.0,0.0,37.0,0.0,5.0,0.0,Blocked ❌
801,0.0,1.0,279.0,0.0,5.0,0.9,Bypassable ✅
7262,1.0,1.0,308.0,0.0,5.0,1.69,Bypassable ✅
6622,1.0,0.0,56.0,0.0,5.0,0.79,Further Inspection ⚠️
5616,1.0,1.0,270.0,0.0,5.0,1.69,Bypassable ✅
4081,0.0,1.0,57.0,0.0,5.0,0.9,Bypassable ✅
742,0.0,1.0,266.0,0.0,5.0,0.9,Bypassable ✅
3955,0.0,1.0,238.0,0.0,5.0,0.9,Bypassable ✅
4219,0.0,1.0,38.0,0.0,5.0,0.9,Bypassable ✅
2611,0.0,1.0,65.0,0.0,5.0,0.9,Bypassable ✅
3187,0.0,1.0,62.0,0.0,5.0,0.9,Bypassable ✅
4983,1.0,0.0,83.0,0.0,5.0,0.79,Further Inspection ⚠️
6803,1.0,0.0,25.0,0.0,5.0,0.79,Further Inspection ⚠️
5066,1.0,1.0,602.0,0.0,5.0,1.69,Bypassable ✅
8387,1.0,1.0,44.0,0.0,5.0,1.69,Bypassable ✅
9964,1.0,1.0,62.0,0.0,5.0,1.69,Bypassable ✅
3777,0.0,1.0,253.0,0.0,5.0,0.9,Bypassable ✅
8699,1.0,1.0,51.0,0.0,5.0,1.69,Bypassable ✅
1740,0.0,1.0,65.0,0.0,5.0,0.9,Bypassable ✅
4347,0.0,1.0,74.0,0.0,5.0,0.9,Bypassable ✅
799,0.0,1.0,275.0,0.0,5.0,0.9,Bypassable ✅
